Lorenzo Boturini,Fedex,Nivel Núm. 88,Esq. Sur 7,Lorenzo Boturini,México,Distrito Federal,15960,09:00,18:00,,,09:00,14:00,,,,5555529867,,,,19.4155809,-99.1210614,Fedex,CZACZ
Champotón,Fedex,Calle 10 S/N,Entre calle 1 y Calle 41,Los Laureles,Champotón,Campeche,24400,09:00,19:00,,,09:00,13:00,,,,9828283403,,,,19.3467629,-90.7243804,Fedex,CTMCC
Mail Express,Fedex,Av. La Paz No.1281,Camarena y Escorza,Americana,Guadalajara,Jalisco,44160,09:00,19:00,,,09:00,14:00,,,,1331201098,,,,20.6699267,-103.3551701,Fedex,GDLEf
Zinacantepec,Fedex,Av. Lopez Mateos Núm. 1408,FedEx World Service Center,Ojuelos,Zinacantepec,Mexico,50100,09:00,18:00,,,09:00,13:00,,,,7222787361,,,,19.2880918,-99.6842769,Fedex,ZMMCD
Fray Junípero,Fedex,Anillo Vial Fray Junípero Serra,FedEx World Service Center,La Pradera,Querétaro,Queretaro,76269,09:00,19:00,,,09:00,13:00,,,,4424102687,,,,20.690226,-100.4457958,Fedex,QROCL
Extra - Homero,CircleK/Extra,Homero 1425,,Los Morales Polanco,Miguel Hidalgo,Distrito Federal,11540,8:00,22:00,,,8:00,22:00,,,,55802533,,,,19.436515,-99.204204,Estafeta,CKE57769D8E56DD9C0365411DD533C37827
Extra - Av Universidad,CircleK/Extra,Av Universidad No. 1291,,Del Valle,Benito Juarez,Distrito Federal,03100,8:00,22:00,,,8:00,22:00,,,,55244938,,,,19.360507,-99.171638,Estafeta,CKE862D078EDC6E65A3593AD4E34504C818
Circulo K - Rio Lerma,CircleK/Extra,Rio Lerma 122,,Cuahtemoc,Cuauhtemoc,Distrito Federal,06500,8:00,22:00,,,8:00,22:00,,,,52082768,,,,19.429404,-99.167319,Estafeta,CKED17709208D0A949B972658B99735A69B
Extra - Matanzas,CircleK/Extra,Matanzas 778-A,,Lindavista Norte,G.A.M.,Distrito Federal,07300,8:00,22:00,,,8:00,22:00,,,,57544190,,,,19.493535,-99.130414,Estafeta,CKE6F4A23C5633E220DD6010A576A6FE9AF
Extra - Blvd. Manuel Avila Camacho,CircleK/Extra,Blvd. Manuel A Camacho 170,,Reforma Social,Miguel Hidalgo,Distrito Federal,11650,8:00,22:00,,,8:00,22:00,,,,55201002,,,,19.43503,-99.211705,Estafeta,CKE30397818144BBE823FBEAE793C266322
Circulo K - Zaachila,CircleK/Extra,Zaachila 70,,La Raza,Azcapotzalco,Distrito Federal,02990,8:00,22:00,,,8:00,22:00,,,,57822335,,,,19.466748,-99.14622,Estafeta,CKE17BB6E85309FB7AE354626279798370B
Circulo K - Cráter,CircleK/Extra,Cráter 709 Local G,,Jardines Del Pedregal,Alvaro Obregon,Distrito Federal,01900,8:00,22:00,,,8:00,22:00,,,,51355412,,,,19.317722,-99.210258,Estafeta,CKED5349DF27DA6FF15103F33EF22273450
Circulo K - Calzada De Las Arcadas,CircleK/Extra,Calzada De Las Arcadas 7,,Colinas Del Sur,Alvaro Obregon,Distrito Federal,01430,8:00,22:00,,,8:00,22:00,,,,54234955,,,,19.36494,-99.221147,Estafeta,CKEA17C0C2C6C3CB03D87A870DFAD7D4F56
Circulo K - Bosques De Duraznos,CircleK/Extra,Bosques De Duraznos 61 ,,Bosques De Las Lomas,Miguel Hidalgo,Distrito Federal,11700,8:00,22:00,,,8:00,22:00,,,,52510929,,,,19.404046,-99.241653,Estafeta,CKEFA2D09834548D1E9728ED274A3B38D59
Circulo K - Av. San Jeróimo,CircleK/Extra,Av. San Jeróimo 1804,,Lomas Quebradas,Magdalena Contreras,Distrito Federal,10000,8:00,22:00,,,8:00,22:00,,,,55954727,,,,19.314717,-99.242089,Estafeta,CKE648E9DB42247C1E1A5227B39C2A57DBB
Circulo K - Monte Athos,CircleK/Extra,Monte Athos 139,,Lomas De Chapultepec I Secc,Miguel Hidalgo,Distrito Federal,11000,8:00,22:00,,,8:00,22:00,,,,52022877,,,,19.421224,-99.209971,Estafeta,CKEA4D14C320C4A656006C0CC35208D26EE
Circulo K - Chilpancingo,CircleK/Extra,Chilpancingo 62,,Hipodromo Condesa,Cuauhtémoc,Distrito Federal,06100,8:00,22:00,,,8:00,22:00,,,,52565951,,,,19.407208,-99.16939,Estafeta,CKE3DCBD7B5D4BA401B1915F3B183076BC7
Circulo K - Av. Camino Nacional,CircleK/Extra,Av. Camino Nacional ,Al Desierto Leones 31 L-1,San Angel,Alvaro Obregon,Distrito Federal,01000,8:00,22:00,,,8:00,22:00,,,,55501330,,,,19.349972,-99.18826,Estafeta,CKE62A736CC591F03C35D742AED5933FEDF
Circulo K - Calzada Saltillo,CircleK/Extra,Calzada Saltillo 400 NÚM. 383,,Fracc Campestre La Rosita,Torreón,Coahuila,27250,8:00,22:00,,,8:00,22:00,,,,(871) 7201429,,,,25.522776,-103.406135,Estafeta,CKE6C128442DC4D34E55A27FD41493CED7F
Circulo K - Colina De Dos Rocas,CircleK/Extra,Colina Dos Rocas Lt. 33 Mz. 6,,Boulevares,Naucalpan De Juarez,Mexico,53140,8:00,22:00,,,8:00,22:00,,,,53939497,,,,19.496088,-99.240474,Estafeta,CKEDA8FE88CEA50BB324A5133E5E65D3F2A
Circulo K - Viveros De Atizapán,CircleK/Extra,Viveros De Atizapán Mz 27,,Viveros De La Loma,Tlalnepantla,Mexico,54080,8:00,22:00,,,8:00,22:00,,,,53659467,,,,19.51936,-99.218801,Estafeta,CKE1645CD4DFBFEF6B7C5397514645A460B
Extra - Campestre,CircleK/Extra,Campestre 2 Int. 1,,Ctro Bodeguero Las Trojes,León,Guanajuato,37227,8:00,22:00,,,8:00,22:00,,,,(477) 7764048,,,,21.144867,-101.662004,Estafeta,CKEA03CFF1286C0E0EF592404CD0C722DC6
Extra - Av. Nainari,CircleK/Extra,Av. Nainari 731,,Centro,Cajeme,Sonora,85000,8:00,22:00,,,8:00,22:00,,,,(644) 4155116,,,,27.500028,-109.933059,Estafeta,CKE33F3EDF8BABEC2B7DCC4063818E51AEA
Extra - Av. 27 de Febrero,CircleK/Extra,Av. 27 de Febrero 2004,,Atasta,Villahermosa,Tabasco,86100,8:00,22:00,,,8:00,22:00,,,,(993) 3522715,,,,17.994835,-92.952941,Estafeta,CKEC63BD6D3F98DF0CA2B8E218AB6D23EA9
Extra - Risco,CircleK/Extra,Risco #2,,Cañada De La Bufa,Guadalupe,Zacatecas,98619,8:00,22:00,,,8:00,22:00,,,,(492) 8990234,,,,22.766777,-102.535049,Estafeta,CKE7EEB832BF19159E86613575DA8E5EAE1
ACA - Acapulco,DHL,Av. Cuauhtemoc 11 NA,,Marroquin,Acapulco de Juarez,Guerrero,39640,9:00,19:00,,,9:00,14:00,,,,7441664118,,,,16.865559,-99.877878,DHL,DHLB3BA8C7ADFB0E850599C37E497312F63
ACA - Chilpancingo,DHL,Paseo Alejandro Cervantes ,Delgado Mz 3  Lote 2,Universal,Chilpancingo de los Bravo,Guerrero,39080,9:00,18:00,,,9:00,13:00,,,,7471171386,,,,17.541882,-99.501426,DHL,DHLC824D22DE19B9253CC931AE7D65B38DB
ACA - Chilpancingo Centro,DHL,Abasolo 43 PB,,Centro,Chilpancingo,Guerrero,39000,9:00,18:00,,,9:00,13:00,,,,,,,,17.555601,-99.502685,DHL,DHLE6003BD5CC5A13758533E45A6C361300
ACA - Diamante,DHL,Blvd. De las Naciones 401 Local 5,,Granjas del Marques,Acapulco de Juarez,Guerrero,39890,9:00,18:30,,,9:00,13:00,,,,7441701723,,,,16.802247,-99.823318,DHL,DHL23485E20481C4ABA5A1DA5A39A086D0A
ACA - Zona Hotelera,DHL,Av. Costera Miguel Aleman,#78 Local 7,Club Deportivo,Acapulco de Juarez,Guerrero,39690,9:00,18:30,,,9:00,13:00,,,,7441604388,,,,16.856223,-99.860805,DHL,DHL12CE3971896A48916792C8749CB0CFE1
AGU - Americas Aguascalientes,DHL,Av. de la Convencion de 1914 ,Sur 809 NA,Santa Elena,Aguascalientes,Aguascalientes,20230,9:00,19:00,,,9:00,13:00,,,,4491117930,,,,21.86709,-102.3036263,DHL,DHLA1ED5536538201034C673B84DE7BF314
AGU - Av Universidad,DHL,Av. Universidad  627 NA,,San Jose del Arenal,Aguascalientes,Aguascalientes,20130,9:00,19:00,,,9:00,13:00,,,,4491554483,,,,21.907449,-102.309621,DHL,DHL4D419FF94B4284CE161108B870334018
AGU - Calvillo,DHL,Matamoros 202 A,,Centro,Calvillo,Aguascalientes,20800,9:00,18:00,,,9:00,13:00,,,,4491116260,,,,21.8464101,-102.720325,DHL,DHLE176A3300A6C89B7346C965FB4A35B09
AGU - Carolina Villanueva,DHL,Carolina Villanueva 322 NA,,Ciudad Industrial,Aguascalientes,Aguascalientes,20290,9:00,19:00,,,9:00,13:00,,,,4491552855,,,,21.835662,-102.283653,DHL,DHLE17D3D1705F1951B44DC51C455B5C456
AGU - Galerias Aguascalientes,DHL,Blvd. Independencia  2351 Local 8,,Trojes de Alonso,Aguascalientes,Aguascalientes,20116,9:00,19:00,,,9:00,13:00,,,,4775280880,,,,21.9253755,-102.2948425,DHL,DHL33F786E15EB427FFD3EDEC16CFDC0CD2
BJX - Guanajuato Centro,DHL,Ponciano Aguilar 23 NA,,Guanajuato Centro,Guanajuato,Guanajuato,36000,9:00,18:00,,,9:00,13:00,,,,4731030695,,,,21.01687,-101.252958,DHL,DHLACAD6A11745027C37440CCD4F927A496
BJX - Irapuato,DHL,Blvd. Diaz Ordaz 3179 NA,,Jardines de Irapuato,Irapuato,Guanajuato,36660,9:00,19:00,,,9:00,14:00,,,,4621771982,,,,20.688621,-101.351571,DHL,DHLC902514AC30B6E23DBB0C3DC80EC7D4A
BJX - Irapuato Cuatro Vias,DHL,Av. Manuel Gomez Morin 3377,Local 8,Ejido Irapuato,Irapuato,Guanajuato,36643,9:00,19:00,,,9:00,14:00,,,,4621078015,,,,20.682756,-101.378006,DHL,DHLD534EA8A63E00B34BFAA5F4973B054DE
BJX - Marfil,DHL,Carretera Libre a ,Guanajuato - Silao 3 Local CS,Marfil Noria Alta,Guanajuato,Guanajuato,36250,9:00,18:00,,,9:00,13:00,,,,4731390704,,,,20.996287,-101.288658,DHL,DHLF455E6339397D022A9BF1134CCA8376D
BJX - Salamanca,DHL,Calle Tampico 602 - A NA,,Bellavista,Salamanca,Guanajuato,36730,9:00,18:00,,,9:00,13:00,,,,4641080209,,,,20.577524,-101.196736,DHL,DHLF332127BA5EE3389E4C5CFF45AC9A518
CEN - Centro,DHL,Av. Vicente Guerrero 302 NA,,Ciudad Obregon Centro,Ciudad Obregon,Sonora,85000,8:30,18:00,,,9:00,13:00,,,,6441960378,,,,27.493873,-109.941919,DHL,DHL18CDFAD24E78687CD2E0BC8842E9FEAC
CEN - Ciudad Obregon,DHL,Blvd. Rodolfo Elias Calles ,815 Y 817 Ote NA,Ciudad Obregon Centro (Fundo Legal),Cajeme,Sonora,85000,9:00,18:30,,,9:00,13:00,,,,6622562041,,,,27.482841,-109.932361,DHL,DHLD6C79ECA107FA7D36AE013C09BE6FC79
CEN - Navojoa,DHL,Pesqueira 401-E Sur PB NA,,Navojoa Centro,Navojoa,Sonora,85800,9:00,17:00,,,9:00,12:00,,,,6421364025,,,,27.077677,-109.444432,DHL,DHLA5EEC09B4F594062BC47AA4A92845DF5
CJS - Lopez Mateos,DHL,Av. Lopez Mateos 2050 Local A-4,,El Roble,Juarez,Chihuahua,32390,8:00,18:00,,,8:00,12:00,,,,6561678150,,,,31.7127,-106.451,DHL,DHL976C6C343622CE664DD9E43E753ECB86
CJS - Zaragoza,DHL,Blvd. Zaragoza 6605-A NA,,Urbiquinta Granada,Juarez,Chihuahua,32685,8:00,18:00,,,8:00,12:00,,,,6561678771,,,,31.658868,-106.433297,DHL,DHL493226DC154F51289EDBC1DFA8DF29AE
CLQ - Autlan De Navarro,DHL,Av. Guadalupe Victoria  74 B NA,, Centro,Autlan de Navarro,Jalisco,48900,9:00,18:00,,,9:00,13:00,,,,3171010975,,,,19.769865,-104.367937,DHL,DHL19DD6C1CEC504AC854645F352EB03209
CLQ - Cd Guzman,DHL,Cristobal Colon 260 NA,,Ciudad Guzman Centro,Zapotlan el Grande,Jalisco,49000,9:00,18:00,,,9:00,13:00,,,,3411010220,,,,19.709652,-103.461665,DHL,DHL5356416259C91095149AE82770F02006
CLQ - Libramiento,DHL,Blvd. Marcelino Garcia Barragan ,765 NA,El Porvenir,Colima,Colima,28019,9:00,19:00,,,9:00,13:00,,,,9612694232,,,,19.250684,-103.694358,DHL,DHL7BAEC6B7576CD83691E8C02A8A95AF38
CME - Cd Del Carmen,DHL,Calle 26-A 14 NA,,Centro,Ciudad del Carmen,Campeche,24100,9:00,19:00,,,9:00,13:00,,,,9381606333,,,,18.639879,-91.835191,DHL,DHL100715CCF76F0E65AE57382BED59373C
CPE - Campeche,DHL,Av. Jose Lopez Portillo 28 ,Locales 1 y 2,Kaniste,Campeche,Campeche,24038,9:00,19:00,,,9:00,13:00,,,,9811689985,,,,19.826353,-90.551603,DHL,DHL39EF7BCD6D496071AFD8BE0DB3171931
CSL - Cabo Ley,DHL,Blvd. Mauricio Castro 1738 509-B,,Club de Golf Fonatur,San Jose del Cabo,Baja California Sur,23400,9:00,18:00,,,9:00,13:00,,,,6241452281,,,,23.052823,-109.702613,DHL,DHLBB01C3CDA59E2CD3C79246DD531E3051
CSL - Firet,DHL,Prolongacion Leona Vicario SN ,Lote 1,Zona Industrial Firet,Cabo San Lucas,Baja California Sur,23410,9:00,18:00,,,9:00,13:00,,,,6241297397,,,,22.902768,-109.920585,DHL,DHL7FCD5C8B03E88DFCA05B388F7A7AD5E6
CUL - Centro,DHL,Av. Rodolfo G. Robles 162 ,Local 4 y 5,Centro,Culiacan,Sinaloa,80000,9:00,18:00,,,9:00,13:00,,,,6671390517,,,,24.805845,-107.402301,DHL,DHLBCB24D33D2A22DE9B0C3E9F38BECC496
CUL - Plaza Lomas,DHL,Blvd. Emiliano Zapata 3125 ,Local 4;5 B C y 4-B,Lomas del Boulevard,Culiacan,Sinaloa,80110,9:00,19:00,,,9:00,14:00,,,,6671384946,,,,24.789984,-107.427269,DHL,DHLDB74C36C3130C856DDB65627F06BF63C
CUL - Quintas,DHL,Plaza Alguier / Blvd. Dr. Mora ,1331 Local 4,Las Quintas,Culiacan,Sinaloa,80060,9:00,18:00,,,9:00,13:00,,,,5530819384,,,,24.814285,-107.374937,DHL,DHL48F076E18576B3E7858CFC43D2C9CBCC
CUL - Zona Industrial,DHL,Blvd. Jesus Kumate Rodriguez 4301 ,Local 14,Parque Industrial Orion,Culiacan,Sinaloa,80145,9:00,19:00,,,9:00,13:00,,,,6671016896,,,,24.757045,-107.451569,DHL,DHL091D491CB9784E900E92B1DEC444895F
CUN - Cancun Chichen-Itza,DHL,Av. Chichenitza 510 manzana 7 ,lote 2 NA,Region 97,Benito Juarez,Quintana Roo,77530,9:00,19:30,,,9:00,13:00,,,,9985773770,,,,21.154351,-86.859567,DHL,DHL5D8DD6056D9C4B77804D1669EF12EE59
CUN - Playa Del Carmen,DHL,Calle 12 Norte 172 NA,,Centro,Solidaridad,Quintana Roo,77710,9:00,19:00,,,9:00,13:00,,,,9988421858,,,,20.629108,-87.074346,DHL,DHLC93DA6648A6C2E8D91A903BBAAC9289A
CUN - Playa Del Carmen Carretera Federal,DHL,Carretera Federal Cancun-Chetumal ,Manzana 30 Lote 03 Local 12,Playa del Carmen,Solidaridad,Quintana Roo,77710,9:00,18:00,,,9:00,13:00,,,,9841154118,,,,20.652535,-87.064725,DHL,DHL0A4FAF97013814CEB7F7AFE1205A516B
CUN - Punta Tulum,DHL,Blvd. Luis Donaldo Colosio ,Mz. 3  Lt. 14 SM 57,Supermanzana 3 Centro,Benito Juarez,Quintana Roo,77500,9:00,18:00,,,9:00,13:00,,,,9988021631,,,,21.128564,-86.831279,DHL,DHL37BAC62E9A6DE5AD5698857AADCAE2F5
CUU - Cd Cuauhtemoc,DHL,Allende 1009 NA,,Centro,Ciudad Cuauhtemoc,Chihuahua,31500,8:00,18:00,,,9:00,13:00,,,,6252839385,,,,28.403509,-106.870397,DHL,DHLB451AE487BDE3A3338F110920744AFA8
CUU - Centro,DHL,Calle 21-A 2 Local 1 y 2,,Zona Centro,Chihuahua,Chihuahua,31000,9:00,18:00,,,9:00,13:00,,,,6141914778,,,,28.641825,-106.071598,DHL,DHL30A1C7FC78CE56ED2A0409C2079F8DF8
CUU - Delicias,DHL,Av. Primera Poniente 100-C NA,,Ciudad Delicias Centro,Ciudad Delicias,Chihuahua,33000,9:00,18:00,,,9:00,13:00,,,,6391288309,,,,28.193161,-105.473173,DHL,DHL6979E44518F4C1D8F9C52CE7130042D9
CUU - Plaza Dunas,DHL,Blvd. Antonio Ortiz Mena 2807 ,Local 7,Quintas del Sol,Chihuahua,Chihuahua,31214,9:00,18:00,,,9:00,13:00,,,,6141961422,,,,28.631236,-106.098761,DHL,DHL94CFFD4DA5F64D2687DC522B077D08C8
CUU - Plaza Florencia,DHL,Av. Tecnologico 11520 Local 2 ,, Complejo Industrial Chihuahua,Chihuahua,Chihuahua,31136,9:00,18:00,,,9:00,13:00,,,,6141038213,,,,28.717027,-106.138282,DHL,DHL1478CFA1E4C4889089D4C70273B1F5AC
CVJ - Civac,DHL,Av. Centenario ESQ Calle 21 SN NA,,Civac,Jiutepec,Morelos,62578,9:00,19:00,,,9:00,13:00,,,,7352069700,,,,18.911346,-99.168605,DHL,DHLA24FA4204F29C45A12BA6C0084FCE797
CVJ - Domingo Diez,DHL,Av. Domingo Diez 1589 Local 27,,Del Empleado,Cuernavaca,Morelos,62250,9:00,18:30,,,9:00,13:00,,,,7772677234,,,,18.959196,-99.238345,DHL,DHLA55680C75243A20A901AD32F8DDBE130
CVJ - Iguala,DHL,Vicente Guerrero 43 local B,,Iguala de La Independencia Centro,Iguala de la Independencia,Guerrero,40000,9:00,18:30,,,9:00,13:00,,,,7331258036,,,,18.344285,-99.535778,DHL,DHL3BF8C14A6828861EC824F0D5197C40C0
CVJ - Palmas,DHL,Av. Morelos Sur 114 Local 210,,Las Palmas,Cuernavaca,Morelos,62050,9:00,18:30,,,9:00,13:00,,,,7773274950,,,,18.906535,-99.231755,DHL,DHLBEF47A34B24634BAC0CDE0793AAA7F12
CVM - Ciudad Victoria,DHL,Av. Morelos Oriente 408-D NA,,Ciudad Victoria Centro,Victoria,Tamaulipas,87000,9:00,18:30,,,9:00,13:00,,,,8343112843,,,,23.732696,-99.149544,DHL,DHLCA5A217DB481DB5BCC9F61870F0A2DA7
CYY - Celaya,DHL,Av. Francisco Juarez 709 ,Local 1 y 5,Los Angeles,Celaya,Guanajuato,38040,9:00,19:00,,,9:00,13:00,,,,4611169406,,,,20.527615,-100.826153,DHL,DHLC505F56227D7208BDB799421DCD2608E
CYY - San Miguel Allende,DHL,Correo 21 NA,,San Miguel de Allende Centro,San Miguel de Allende,Guanajuato,37700,9:00,18:00,,,9:00,13:00,,,,4151140553,,,,20.913981,-100.742489,DHL,DHLEFC62EC669624E63E1F4FDEED5862898
CYY - Service Center,DHL,Poniente 2 100 NA,,Ciudad Industrial,Celaya,Guanajuato,38010,9:00,19:00,,,9:00,13:00,,,,4611896753,,,,20.553462,-100.817904,DHL,DHL5E764CE992CCE8FC0047D1FE3D82F57C
DCB - Blvd Fortin,DHL,Blvd. Cordoba Fortin Km. 334 SN NA,,Fortin de las Flores Centro,Fortin,Veracruz,94470,9:00,19:00,,,10:00,14:00,,,,2291058759,,,,18.902413,-96.978118,DHL,DHLE9D7397E9772DF2E11071D57657F4B22
DCB - Cordoba Centro,DHL,Av. 1 609 NA,,Cordoba Centro,Cordoba,Veracruz,94500,9:00,19:00,,,9:00,14:00,,,,2717144179,,,,18.896714,-96.937225,DHL,DHL662B46F0733AA034BFC8129609D9411A
DCB - Tuxtepec Multiplaza,DHL,Blvd. Benito Juarez 795 Local 2,,Tuxtepec Centro,San Juan Bautista Tuxtepec,Oaxaca,68300,9:00,18:00,,,9:00,14:00,,,,2871179999,,,,18.088602,-96.132939,DHL,DHL745F436E266762141E4931BCC4289E38
DGG - 20 De Noviembre,DHL,Av. 20 de Noviembre 1323 Ote NA,,Nueva Vizcaya,Durango,Durango,34080,9:00,19:00,,,9:00,13:00,,,,6188047826,,,,24.028347,-104.649594,DHL,DHLE48D6C92880AC9FAE316AAAD684F9D09
DGG - Blvd Durango,DHL,Blvd. Politecnico Nacional SN ,Local 6,El Refugio,Durango,Durango,34170,9:00,18:00,,,9:00,13:00,,,,8123555123,,,,24.0086619,-104.6602406,DHL,DHLEE533B540E0F8160415EFEA7DE591248
DGG - Cobalto,DHL,Cobalto 408 NA,,Ciudad Industrial,Durango,Durango,34208,9:00,19:00,,,9:00,13:00,,,,6188230620,,,,24.064333,-104.603489,DHL,DHLF568047451F14FDB9C0B69844A77F6D3
DMX - Centro Urbano Izcalli,DHL,Av. Teotihuacan SN NA,,Centro Urbano,Cuautitlan Izcalli,Mexico,54740,9:00,19:00,,,9:00,14:00,,,,5548776707,,,,19.648881,-99.206859,DHL,DHLA195B7C9FC241F3DA0599717060F898D
DMX - Huehuetoca,DHL,Blvd. Huehuetoca Jorobas SN ,Loc 3 y 4,Salitrillo,Huehuetoca,Mexico,54680,9:00,18:00,,,9:00,13:00,,,,5535243319,,,,19.832556,-99.210751,DHL,DHLF0913D939BA5626B568F3EBF787415C6
DMX - Tula,DHL,Carretera Tula Refineria 249 ,Local 3,El Cielito,Tula de Allende,Hidalgo,42800,9:00,18:00,,,9:00,13:00,,,,7731269390,,,,20.052945,-99.33443,DHL,DHL51654151198C900CC4C6E42844851FB4
FMX - Camino Real,DHL,Mariano Escobedo #700 ,Local A (ACCESO LEIBNITZ),Anzures,Miguel Hidalgo,Distrito Federal,11590,9:00,19:00,,,9:00,14:00,,,,5554011081,,,,19.428036,-99.177991,DHL,DHLD2FAE5BC334D895C30C7E24D839086A0
FMX - Cuajimalpa,DHL,Av. Jose Maria Castorena 324 ,Local 8,Cuajimalpa,Cuajimalpa,Distrito Federal,05000,9:00,19:00,,,9:00,14:00,,,,5543939402,,,,19.360643,-99.291668,DHL,DHLF0528931962F443EE50E8244E2D3D4D3
FMX - Interlomas,DHL,Amargura 50 Local 3,,Parques de la Herradura,Huixquilucan,Mexico,52786,9:00,18:00,,,9:00,14:00,,,,5554010643,,,,19.408024,-99.27182,DHL,DHL2C4E236FD88E443AB91A47F0D9594B2A
FMX - Palmas,DHL,Av. Palmas 500 NA,,Lomas de Chapultepec VII Seccion,Miguel Hidalgo,Distrito Federal,11000,9:00,19:00,,,9:00,14:00,,,,5550689557,,,,19.429258,-99.212113,DHL,DHL9686EC9BE0742FFFA42456EC62D4E93A
FMX - Santa Fe,DHL,Guillermo Gonzalez Camarena 999 ,Local 3,Santa Fe,Alvaro Obregon,Distrito Federal,01210,9:00,19:00,,,9:00,14:00,,,,5543939042,,,,19.366412,-99.263063,DHL,DHL6F0C7A01492E8ABB69844CC2E23D110D
FMX - Santa Fe Corporativos,DHL,Av. Santa Fe  578 NA,,Santa Fe Cuajimalpa,Cuajimalpa,Distrito Federal,05348,9:00,19:00,,,9:00,14:00,,,,5554011156,,,,19.356188,-99.275599,DHL,DHL0D6E6F11207648FF163DF8D2DFDF8617
FMX - Sofocles,DHL,Sofocles 149 NA,,Polanco I Seccion,Miguel Hidalgo,Distrito Federal,11510,9:00,19:00,,,9:00,14:00,,,,5554010621,,,,19.436781,-99.204816,DHL,DHLD557690BE8D7FCF90F73C476E51D7592
FMX - Taine,DHL,Taine 234 NA,,Chapultepec Morales,Miguel Hidalgo,Distrito Federal,11570,9:00,19:00,,,9:00,14:00,,,,5554010629,,,,19.434178,-99.184718,DHL,DHLD40BF02748B5125E6576B49299D09755
GDL - Aeropuerto,DHL,Av. Solidaridad Iberoamericana ,7969 L-Z,San Jose del 15,El Salto,Jalisco,45690,9:00,19:00,,,9:00,13:00,,,,3318947377,,,,20.538456,-103.296443,DHL,DHLDC07DBD15CB59B30B35946BC78D3822A
GDL - Ajijic,DHL,Carretera Chapala Jojotepec  5B NA,,Ajijic Centro, Chapala,Jalisco,45920,9:00,19:00,,,9:00,13:00,,,,3318947445,,,,20.301375,-103.262806,DHL,DHL5E7FE578A53F0D4BEC368AF3AD978795
GDL - Alamo,DHL,Av. Lazaro Cardenas 1299 NA,,Parque Industrial El Alamo,Guadalajara,Jalisco,44490,9:00,19:00,,,9:00,13:00,,,,3313352814,,,,20.628175,-103.331671,DHL,DHLE79C6A63747667E91C9190FAC1951205
GDL - Americas,DHL,Av. Americas 1391-B NA,,Providencia 1a Secc,Guadalajara,Jalisco,44630,9:00,19:00,,,9:00,14:00,,,,3314090682,,,,20.699366,-103.37502,DHL,DHLBF4741E8130C027856F2365D9B835E35
GDL - Andares,DHL,Av. Real de Acueducto 405 NA,, Fraccionamiento Puerta de Hierro,Zapopan,Jalisco,45116,9:00,19:00,,,9:00,13:00,,,,3312548919,,,,20.712052,-103.409652,DHL,DHL14C38AE7E0783761D50C02CFBD38508B
GDL - Arandas,DHL,Av. Francisco Medina Ascencio  ,451 NA,Arandas Centro,Arandas,Jalisco,47180,9:00,19:00,,,9:00,13:00,,,,3481160039,,,,20.705547,-102.354198,DHL,DHL28C7C9BAC3E9BF2ADA2B0FAF6AC2A822
GDL - Calz Del Ejercito,DHL,Calz. Del Ejercito 646 Local D,,Las Conchas,Guadalajara,Jalisco,44460,9:00,19:00,,,9:00,13:00,,,,3322590126,,,,20.6610978,-103.334392,DHL,DHLE592F0CCFA1AC01E0103B7D0F6A176F1
GDL - Camino Al Iteso,DHL, Av. Camino al ITESO 8636 NA,,Paisajes del Tesoro,Tlaquepaque,Jalisco,45580,9:00,19:00,,,9:00,13:00,,,,3314798378,,,,20.6109085,-103.4163339,DHL,DHLFCDB76644228E946CE4CBED84D141A38
GDL - Centro,DHL,Francisco I. Madero 411-B NA,,Guadalajara Centro,Guadalajara,Jalisco,44100,9:00,19:00,,,9:00,13:00,,,,3313112554,,,,20.67349,-103.349994,DHL,DHL128B9B278DF69E98BE07FAEE32760A59
GDL - Centro Sur,DHL, Prolongacion Av. Colon 6026 ,Local 4, Santa Maria,San Pedro Tlaquepaque,Jalisco,45601,9:00,19:00,,,9:00,13:00,,,,3318631404,,,,20.601171,-103.403806,DHL,DHL21F20ABDC637C3F2EF02355079DAC15D
GDL - Chapultepec,DHL,Av. Chapultepec Sur 590 Local 4-D,,Obrera,Guadalajara,Jalisco,44150,9:00,20:00,,,9:00,14:00,,,,3313185673,,,,20.667395,-103.368917,DHL,DHLFC8D28BA5B847930468BB43D7CB27ACA
GDL - Circunvalacion/Oriente,DHL,Av. Circ. Division del Norte ,863 NA,Jardines Alcalde,Guadalajara,Jalisco,44290,9:00,19:00,,,9:00,14:00,,,,3313373815,,,,20.703779,-103.344752,DHL,DHL1BD57A510A140475DAACAB92748A0939
GDL - Ciudad Granja,DHL,Av. Vallarta 6039 NA,,Ciudad Granja,Zapopan,Jalisco,45010,9:00,19:00,,,9:00,13:00,,,,3318941284,,,,20.685274,-103.4426951,DHL,DHL787AE773D95FEBA73EFDF0436F5BD511
GDL - Cruz Del Sur,DHL,Av. Cruz del Sur 3117 Local 2D,,Lomas de la Victoria,Guadalajara,Jalisco,45607,9:00,19:00,,,9:00,13:00,,,, 3318643765,,,,20.6352894,-103.3981161,DHL,DHL0F783F732D106DBF30F255F311E83E67
GDL - Los Cubos,DHL,Av. Vallarta 4831 NA,,Prados Vallarta,Zapopan,Jalisco,45020,9:00,19:00,,,9:00,13:00,,,,3314351537,,,,20.67768,-103.417708,DHL,DHLDD20DD4273ADCA660F20D417A618E3E7
